timestamp	1928.TOK	2768.TOK	2914.TOK	4061.TOK	4183.TOK	4188.TOK	4208.TOK	4502.TOK	4704.TOK	4902.TOK	5002.TOK	5020.TOK	5101.TOK	5108.TOK	5214.TOK	5703.TOK	6113.TOK	6178.TOK	6301.TOK	6471.TOK	6472.TOK	6703.TOK	7201.TOK	7203.TOK	7267.TOK	7270.TOK	7751.TOK	8001.TOK	8002.TOK	8031.TOK	8035.TOK	8053.TOK	8058.TOK	8304.TOK	8306.TOK	8308.TOK	8309.TOK	8316.TOK	8354.TOK	8411.TOK	8601.TOK	8604.TOK	8628.TOK	8725.TOK	8729.TOK	8766.TOK	9412.TOK	9433.TOK	9437.TOK
2017-07-06	1869.8667	266.7205	3697.8157	2790.2229	2865.4478	905.8442	2869.8887	5419.6162	5530.8511	890.8251	1095.1676	476.6739	2224.2754	4650.8804	3811.7808	265.5035	1234.7158	1317.9041	2784.5356	1398.3386	501.7835	1544.4037	1061.4861	5855.3564	2988.6018	3833.293	3649.9541	1611.1541	698.6769	1520.2775	14173.8809	1406.8217	2254.2844	4153.1797	730.9144	585.5359	3872.0806	4172.4224	2728.4429	196.1154	635.0676	641.0449	869.2462	3620.6462	1924.4186	4483.249	453.5791	2864.9058	2503.5293
2017-07-05	1854.3042	265.7713	3707.3958	2819.2373	2879.7991	910.217	2889.4116	5372.0508	5579.7104	907.0741	1112.6903	486.8302	2245.7847	4729.2334	3845.8145	262.6281	1238.5179	1320.7402	2795.1067	1417.5071	509.4884	1549.2329	1067.063	5874.4482	3034.8469	3854.9604	3665.3425	1625.3784	703.3983	1530.6418	14291.6826	1417.2285	2281.6721	4143.6099	735.7155	597.5049	3876.8596	4202.6509	2723.5356	196.9656	634.502	646.6299	866.4301	3581.8367	1906.9767	4477.5459	451.6812	2867.7661	2520.0776
2017-07-04	1862.7928	263.873	3735.177	2804.73	2846.3132	905.2738	2899.1733	5405.3467	5579.7104	893.6926	1095.1676	487.5009	2221.342	4677.9653	3850.6765	258.7941	1230.9138	1319.7948	2760.9907	1384.9208	502.7466	1539.5743	1048.9377	5784.7183	3013.6516	3717.418	3663.4189	1603.5677	695.9385	1510.8552	13933.5654	1398.3069	2243.8962	4134.04	729.0899	594.1802	3846.2732	4152.5854	2689.1846	194.5094	635.1619	646.2448	866.4301	3576.1572	1885.6589	4468.0415	452.6301	2842.5015	2509.2029
2017-07-03	1867.0371	262.9237	3784.0342	2795.0586	2870.2314	907.4603	2908.9348	5426.2754	5648.1133	893.6926	1023.1299	475.7158	2228.186	4696.3442	3904.158	262.6281	1240.4191	1327.3582	2753.7832	1367.6692	499.8573	1543.4379	1038.2485	5679.7144	2954.8813	3626.0366	3648.9922	1590.7656	686.3067	1508.9707	14249.2744	1392.1573	2241.0627	4124.4702	726.9774	592.9453	3857.7432	4145.0288	2649.9265	193.9426	632.9938	648.1707	857.9816	3560.0654	1850.7751	4420.5195	457.3747	2842.0247	2501.6379
2017-06-30	1867.0371	261.9746	3781.1602	2799.8943	2846.3132	884.1701	2821.0811	5431.0322	5657.8848	890.8251	1014.3687	470.1585	2204.7209	4681.835	3972.2256	255.9186	1233.7654	1317.9041	2743.2119	1344.667	498.8942	1537.6427	1039.1781	5625.3037	2951.9912	3566.6863	3670.1514	1582.7051	685.3624	1512.7396	14286.9707	1383.1697	2225.0081	4095.7617	724.769	587.5307	3841.4939	4136.5269	2620.4829	194.0371	627.6206	648.4597	859.8591	3572.3708	1854.6511	4420.5195	458.3236	2836.3044	2507.7844
2017-06-29	1884.0145	260.0762	3841.5132	2804.73	2798.4758	885.596	2821.0811	5480.5	5745.8315	887.0018	1018.2626	470.9251	2237.9629	4677.9653	4006.2593	257.8356	1250.8746	1322.6311	2757.1465	1316.8727	490.2261	1521.2231	1033.1364	5641.5317	2971.2598	3578.9331	3681.6929	1578.438	680.8299	1502.3752	14418.9092	1395.9416	2229.2578	4105.3315	725.1531	582.4011	3841.4939	4124.2466	2684.2773	194.3205	636.4817	660.593	866.4301	3592.2488	1844.9612	4452.8345	461.1703	2849.6519	2543.718
2017-06-28	1862.7928	256.2795	3894.2021	2751.5369	2774.5574	874.1886	2801.5579	5484.3057	5736.0596	886.0461	1020.2095	469.8711	2221.342	4703.1157	3923.606	254.9601	1258.4786	1307.5045	2674.4993	1309.2053	480.5949	1507.7012	1022.9119	5635.8047	2960.6621	3512.0459	3665.3425	1562.3169	674.6921	1478.3485	14522.5732	1383.6427	2204.7036	4105.3315	717.4714	574.5167	3754.5132	4075.126	2674.4631	192.7146	630.9199	649.23	853.2881	3576.1572	1808.1395	4425.272	455.4769	2850.6052	2567.8311
2017-06-27	1867.0371	254.3811	3887.4963	2717.6868	2774.5574	847.6664	2772.2734	5529.0171	5824.0059	871.7087	1022.1564	466.4218	2228.186	4704.0835	4013.0662	253.0431	1265.1322	1307.5045	2667.7722	1343.7086	488.2999	1505.7694	1008.5047	5609.0767	2938.5029	3459.29	3713.4314	1558.0496	662.3219	1445.3706	15168.126	1374.6548	2165.0383	4101.5029	699.3233	555.803	3656.0623	3988.2205	2669.5559	187.0465	627.6206	650.0966	849.5333	3579.9434	1777.1317	4429.0737	457.3747	2852.9885	2572.5596
2017-06-26	1859.4917	251.5336	3851.7104	2630.6436	2741.0713	842.8182	2791.7964	5502.3804	5784.9185	856.4155	1015.4632	456.8405	2176.9521	4629.7026	4013.0662	248.2506	1252.7756	1307.5045	2626.449	1331.2491	481.5581	1572.4135	1004.7867	5572.8022	2929.8994	3452.6953	3684.1843	1536.7128	651.6514	1437.3617	15337.7607	1356.6794	2136.7065	4082.3821	697.979	553.7132	3624.5198	3968.3828	2620.4829	186.4797	625.4526	643.6448	849.5333	3567.6382	1744.186	4438.5781	455.4769	2859.6621	2589.5806
2017-06-23	1865.1508	253.4319	3790.4973	2654.8223	2741.0713	848.3318	2762.512	5472.8896	5716.5161	855.4597	1009.7261	456.2656	2168.2522	4668.8003	4003.3611	246.3336	1251.8252	1310.3407	2629.8123	1340.8333	479.6318	1563.7208	1002.9276	5593.8032	2926.0757	3436.6804	3663.4287	1536.2388	654.0121	1445.8418	15050.3252	1360.4637	2130.0957	4101.5029	695.0984	559.9828	3657.9741	4024.1162	2640.1123	188.2746	629.7887	652.6967	854.2268	3582.7832	1766.4729	4468.9922	457.3747	2883.9736	2601.4006
2017-06-22	1860.4349	253.4319	3776.3711	2645.1506	2702.8013	846.8109	2723.4658	5483.354	5736.0596	850.6806	995.3834	455.6907	2151.8186	4678.3364	4008.2136	242.4996	1249.9241	1298.9957	2646.6301	1340.8333	479.6318	1577.2428	994.5623	5610.0313	2910.781	3459.29	3655.8806	1530.0748	653.4456	1446.7839	15196.3975	1355.2601	2129.1511	4101.5029	694.4262	554.9482	3647.46	4026.9497	2635.2048	187.141	623.85	649.5189	856.1042	3592.2488	1744.186	4478.4971	451.6812	2888.7405	2603.7649
2017-06-21	1866.5656	254.3811	3809.332	2669.3293	2664.5315	847.6664	2703.9426	5415.811	5726.2876	851.6365	1001.1205	458.086	2133.4519	4603.9561	3969.3933	242.4996	1242.3201	1302.7775	2680.2656	1344.667	484.4474	1586.9014	992.2385	5574.7119	2931.8115	3481.8999	3674.75	1535.2904	656.5618	1454.7928	15281.2158	1354.7871	2140.4841	4091.9431	691.1615	560.4578	3688.5605	3997.6667	2615.5757	187.0465	622.6246	651.6375	860.7978	3692.5857	1768.4108	4553.5815	452.6301	2921.1555	2614.6394
2017-06-20	1860.9066	254.3811	3866.7783	2708.0154	2707.5852	855.1763	2694.1812	5390.1255	5628.5693	850.6806	1006.8575	463.6432	2128.6184	4607.77	3872.342	245.3751	1226.1613	1305.6136	2694.2002	1369.5861	489.263	1592.6964	995.9564	5545.1196	2930.8555	3490.3784	3718.1489	1532.9197	655.3342	1466.0996	15427.29	1356.6794	2159.3721	4101.5029	700.5715	563.7825	3692.384	4026.0054	2669.5559	187.3299	632.4282	661.3633	879.572	3697.3186	1780.0387	4613.46	459.2725	2946.8965	2596.6729
2017-06-19	1871.2815	254.3811	3869.6035	2688.6724	2664.5315	834.6429	2655.135	5404.3955	5423.3613	850.6806	1009.7261	465.4637	2102.5181	4530.5288	3794.7009	244.4166	1205.25	1305.6136	2659.604	1335.0828	479.6318	1566.6184	996.4212	5524.1191	2930.8555	3476.2473	3723.8093	1518.2211	652.0292	1451.4951	15102.1572	1351.4758	2136.2341	4091.9431	696.3467	565.7773	3679.9583	3991.0544	2659.741	186.7631	626.678	655.2967	872.0623	3683.1199	1786.8217	4604.9063	459.2725	2934.5027	2589.5806
2017-06-16	1865.1508	254.3811	3878.0791	2674.165	2688.4504	823.996	2625.8506	5364.4399	5540.623	852.5923	1013.5509	468.1465	2107.3516	4503.8281	3843.2266	247.2921	1191.9429	1316.9586	2591.8523	1324.5402	474.8163	1555.0281	1005.2515	5530.8008	2941.3706	3501.6833	3687.0146	1522.0144	657.1284	1457.1484	14857.1299	1351.949	2138.5952	4082.3821	693.85	562.5476	3680.9141	3996.7222	2635.2048	187.2354	627.0551	657.9929	876.7559	3687.853	1789.7286	4606.8071	456.4258	2911.6216	2581.5427
2017-06-15	1864.6792	254.3811	3857.3608	2659.658	2698.0176	810.4972	2655.135	5335.9009	5540.623	843.0341	1014.507	465.1762	2082.2183	4495.2456	3649.1243	250.1676	1204.2996	1298.9957	2579.3594	1289.0785	471.9269	1534.7451	1002.9276	5530.8008	2922.2522	3480.0156	3674.75	1500.6776	652.0292	1434.535	15017.3408	1340.5959	2128.6792	4072.822	686.5525	557.418	3647.46	3962.7151	2630.2974	186.0073	615.4604	639.6004	857.9816	3699.2119	1751.938	4610.6089	464.017	2864.9058	2559.7935
2017-06-14	1851.4747	258.1779	3865.8367	2712.8511	2741.0713	820.0985	2703.9426	5314.021	5501.5356	851.6365	1026.9374	476.4823	2207.8857	4636.3779	3687.9448	252.0846	1210.953	1312.2316	2624.5269	1320.7064	485.4105	1575.311	1004.7867	5592.8486	2928.9436	3500.7412	3667.2021	1503.9967	664.0217	1438.7751	15234.0947	1346.7454	2148.5115	4111.064	700.2835	570.9069	3715.324	4009.9468	2659.741	189.2192	624.1329	650.9634	860.7978	3719.0901	1800.3876	4722.7612	461.1703	2859.1855	2525.2783
2017-06-13	1864.2075	258.1779	3862.0696	2741.8655	2755.4224	822.8552	2733.2273	5328.2905	5560.167	849.7249	1025.9811	483.7641	2179.8521	4621.1206	3697.6497	256.8771	1219.5076	1301.8319	2658.1624	1315.9144	489.263	1590.7648	999.2097	5607.167	2922.2522	3496.0308	3662.4851	1515.8503	666.6656	1444.4285	15417.8662	1361.4097	2165.511	4101.5029	704.7966	567.2022	3693.3398	4045.8428	2649.9265	189.8805	625.7354	655.3929	859.8591	3768.3115	1793.6046	4736.0679	459.2725	2883.0203	2550.8101
2017-06-12	1834.4972	255.3303	3886.5547	2775.7156	2755.4224	830.8405	2742.9888	5328.2905	5540.623	856.4155	1012.5947	470.446	2188.5522	4626.8423	3717.0601	260.7111	1219.5076	1284.8146	2667.2917	1313.0391	498.8942	1609.116	1001.0687	5612.8945	2930.8555	3497.915	3687.0146	1522.4885	660.5277	1421.8151	15450.8506	1364.7211	2170.7048	4082.3821	704.1243	565.3974	3690.4722	4020.3374	2586.1321	189.5971	625.1698	660.0152	859.8591	3755.0598	1767.4419	4709.4551	462.1192	2866.8127	2555.5386
2017-06-09	1789.2244	252.4827	3795.2061	2790.2229	2764.9895	837.0195	2684.4197	5283.5786	5589.4824	853.5481	995.3834	464.2181	2190.4858	4599.188	3746.1753	259.7526	1222.3593	1266.8518	2661.0452	1323.5817	496.968	1616.8429	1000.6039	5572.8022	2939.4585	3520.5247	3662.4851	1523.9109	648.0632	1420.8729	15931.4805	1364.2479	2143.7896	4072.822	705.4687	564.7324	3701.9424	4030.7285	2591.0393	188.6524	627.0551	657.8967	861.7365	3722.8762	1731.5891	4641.0229	461.1703	2865.8594	2557.4294
2017-06-08	1801.014	251.5336	3833.8174	2770.8799	2712.3689	831.2208	2655.135	5355.8779	5657.8848	850.6806	1011.6385	465.5595	2172.1189	4569.627	3751.0281	257.8356	1223.3097	1280.0875	2613.4751	1302.4963	496.968	1602.355	1000.1392	5542.2563	2932.7671	3535.5977	3671.9197	1529.1266	636.2596	1416.1619	15719.4375	1375.6008	2138.123	4063.2615	694.2341	560.2677	3668.4883	3994.8328	2591.0393	186.4797	628.3748	654.43	854.2268	3734.2349	1715.1162	4660.9824	461.1703	2862.999	2558.3752
2017-06-07	1813.2755	252.4827	3860.186	2770.8799	2736.2874	831.1256	2655.135	5354.9272	5628.5693	850.6806	1009.7261	466.6134	2182.7522	4603.9561	3784.9958	258.7941	1241.3694	1283.8693	2578.8789	1311.1222	497.931	1598.4917	998.2802	5633.8955	2961.4453	3571.3965	3675.6934	1499.7292	640.1312	1420.4016	15846.6621	1379.3853	2143.7896	4044.1396	686.0723	548.8686	3645.5479	3950.4351	2561.5957	186.1018	634.9734	659.3411	859.8591	3723.8228	1673.4496	4582.0952	467.8127	2890.6472	2565.4673
2017-06-06	1829.3097	251.5336	3908.2148	2780.5515	2769.7734	821.0491	2616.0889	5401.5415	5511.3076	841.1224	1004.9451	464.6971	2174.052	4616.3525	3784.9958	251.1261	1242.3201	1284.8146	2579.8396	1294.829	491.1892	1561.7891	992.7032	5641.5317	2974.8279	3562.918	3712.488	1498.781	637.5816	1413.3351	15728.8613	1380.8044	2126.3184	4034.5793	682.4236	547.4437	3621.6521	3901.3145	2566.5029	185.8184	632.8995	649.6152	856.1042	3786.2966	1661.8217	4580.1943	467.8127	2900.1809	2571.614
2017-06-05	1842.986	254.3811	3939.292	2804.73	2798.4758	818.6725	2645.3735	5523.3096	5550.395	852.5923	1011.6385	467.0925	2201.1191	4618.2598	3862.637	252.0846	1259.4292	1289.5417	2630.7734	1334.1244	505.6359	1588.833	1003.8571	5696.897	2979.6074	3581.7593	3720.0356	1513.9539	646.3635	1426.9973	15790.1172	1381.7504	2111.2078	4034.5793	683.1917	554.6631	3634.0781	3892.8127	2561.5957	186.1018	639.0269	659.6299	866.4301	3779.6707	1671.5116	4622.9644	480.1486	2929.7356	2586.271
2017-06-02	1837.7985	258.1779	3947.7681	2814.4019	2774.5574	835.4034	2655.135	5499.5264	5521.0796	875.532	1020.244	476.8655	2221.4192	4667.8467	3823.8162	255.9186	1277.489	1301.8319	2660.5647	1384.9208	528.7507	1597.5258	1020.5882	5815.2642	3053.2134	3690.0977	3722.866	1527.7041	661.7553	1455.7351	15432.002	1384.1156	2179.6768	4034.5793	692.8899	556.658	3672.3115	3936.2656	2581.2246	189.0303	653.7322	672.1485	880.5107	3788.1897	1717.0542	4660.0317	483.9442	2948.8035	2569.2495
2017-06-01	1810.4459	254.3811	3960.0103	2732.1941	2688.4504	807.7405	2586.8044	5455.7656	5530.8511	839.2108	981.9969	461.3437	2143.1187	4507.6431	3736.4702	250.1676	1281.291	1283.8693	2583.2034	1288.12	505.6359	1560.8232	993.6328	5716.9434	2974.8279	3551.6133	3682.2974	1490.2465	648.2521	1410.5084	15432.002	1344.3802	2111.2078	3967.6553	663.7955	540.5093	3592.0212	3801.1838	2483.0793	183.3622	640.8178	638.1559	857.043	3741.8076	1673.4496	4531.7217	472.5573	2934.5027	2580.5974
2017-05-31	1792.0538	253.4319	3918.5737	2693.5081	2631.0457	797.0935	2567.2813	5429.1289	5433.1333	832.5201	971.4789	462.206	2088.0181	4436.1226	3746.1753	248.2506	1226.1613	1278.1968	2530.8279	1265.1178	488.2999	1575.311	986.6616	5662.5322	2979.6074	3528.0613	3566.2527	1491.6688	645.8913	1409.0951	14786.4492	1336.3386	2094.6804	3891.1702	663.4114	538.3244	3584.375	3753.9524	2443.8213	182.1342	634.8791	638.83	848.5945	3677.4404	1652.1317	4467.0918	460.2214	2923.062	2569.2495
2017-05-30	1797.713	255.3303	3953.4182	2727.3582	2621.478	794.5268	2596.5659	5473.8413	5384.2739	843.9899	982.9531	470.6376	2098.6514	4490.478	3741.323	244.4166	1236.6169	1271.5789	2570.2297	1283.3279	493.1154	1599.4574	998.745	5709.3066	2937.5471	3562.918	3580.4045	1487.8756	645.2303	1407.2106	14748.752	1339.6498	2108.8467	3910.2917	668.7886	536.9945	3575.7725	3823.855	2487.9866	184.4014	637.8956	644.6078	857.043	3649.0435	1656.0077	4442.3799	468.7616	2919.2485	2581.0698
2017-05-29	1801.4857	254.3811	3958.1272	2722.5225	2578.4246	781.5034	2577.043	5509.0391	5384.2739	847.8132	987.734	470.8292	2123.7852	4496.1992	3755.8804	240.5826	1242.3201	1278.1968	2546.6846	1283.3279	488.2999	1606.2184	998.2802	5698.8062	2928.9436	3548.7869	3591.7261	1494.5137	643.4362	1409.5662	14904.251	1337.2847	2105.0691	3958.0945	670.1329	539.1793	3586.2866	3817.2427	2532.1519	184.2124	636.1989	644.2225	868.3075	3639.5776	1662.7906	4461.3887	464.017	2917.3418	2572.0864
2017-05-26	1791.1107	255.3303	3928.9329	2751.5369	2592.7756	785.3058	2586.8044	5486.208	5384.2739	843.0341	1003.0328	471.0209	2144.0854	4510.5039	3649.1243	243.4581	1243.2704	1276.3059	2564.9438	1294.829	491.1892	1644.8527	1000.1392	5671.124	2923.208	3563.8599	3579.4609	1495.462	646.8356	1415.2195	14894.8271	1346.7454	2104.5969	3910.2917	667.5403	542.979	3592.9773	3810.6301	2512.5232	184.4014	641.949	644.5115	847.6558	3652.8296	1663.7596	4467.0918	464.017	2918.2952	2564.5215
2017-05-25	1802.9005	257.2286	3926.1077	2809.5659	2597.5596	787.7775	2664.8965	5517.6011	5413.5894	848.769	1009.7261	472.0748	2173.0857	4539.1113	3697.6497	246.3336	1264.1819	1283.8693	2620.2021	1319.7479	495.0417	1636.1599	1005.2515	5713.1245	2958.5771	3593.0642	3589.8394	1509.2123	651.8403	1418.9884	15022.0518	1359.0447	2120.6519	3958.0945	673.5895	545.7338	3629.2991	3835.1904	2532.1519	185.9129	647.9821	645.2818	857.043	3632.9514	1664.7286	4493.7041	470.6594	2944.0366	2575.3962
2017-05-24	1776.9629	256.2795	3977.9033	2790.2229	2607.127	795.7626	2616.0889	5509.0391	5423.3613	850.6806	1008.77	473.7995	2175.9856	4553.4155	3629.7139	248.2506	1267.0332	1285.76	2545.2434	1324.5402	494.0786	1611.0477	1002.463	5728.3979	2996.8142	3580.8171	3584.1785	1529.1266	650.0462	1418.9884	14795.873	1356.2063	2129.6238	3929.4124	673.1095	540.9843	3623.5637	3857.8616	2527.2446	187.5188	645.2484	651.9263	848.5945	3620.6462	1671.5116	4532.6724	464.966	2919.2485	2567.3586
2017-05-23	1778.8494	253.4319	3933.6414	2756.3728	2611.9109	793.5762	2586.8044	5505.2344	5364.7305	848.769	1009.7261	469.8711	2150.8518	4527.6685	3590.8936	247.2921	1264.1819	1281.033	2542.8408	1305.3716	483.4843	1605.2527	998.2802	5727.4434	2933.7234	3549.729	3563.4224	1517.2728	642.303	1418.5173	14470.7412	1351.949	2123.957	3910.2917	663.7955	533.7648	3608.2705	3821.021	2522.3374	186.1963	634.502	644.1263	840.1462	3606.4478	1656.0077	4484.1992	464.966	2923.062	2586.7437
2017-05-22	1790.1675	256.2795	3874.3123	2775.7156	2654.9641	794.812	2596.5659	5453.8633	5374.502	859.283	1026.9374	477.5362	2148.9187	4529.5752	3610.304	251.1261	1270.8354	1283.8693	2581.762	1330.2906	487.3368	1612.9794	1013.1522	5724.5801	2949.0183	3591.1802	3572.8569	1534.8163	647.591	1420.4016	14777.0264	1366.6132	2137.6509	3910.2917	667.9243	539.9393	3617.8291	3840.8582	2502.7085	186.1018	640.0637	652.9855	842.9623	3637.6846	1662.7906	4560.2354	479.1996	2924.0154	2585.7981
2017-05-19	1777.9061	257.2286	3872.4287	2761.2087	2654.9641	794.812	2586.8044	5431.9834	5237.6968	859.283	1039.3677	472.3623	2110.2517	4514.3179	3639.4192	249.2091	1262.2809	1288.5962	2543.8018	1327.4154	481.5581	1604.2867	1016.4054	5694.0332	2915.5608	3591.1802	3547.3838	1529.1266	649.6685	1418.9884	14861.8418	1378.4392	2145.6782	3919.8521	662.4511	539.2743	3589.1541	3827.6333	2497.801	185.2516	637.2358	646.8226	842.9623	3513.6831	1661.8217	4588.748	474.4551	2918.2952	2573.5049
2017-05-18	1779.3209	256.2795	3883.7295	2703.1794	2645.397	785.5911	2567.2813	5476.6948	5296.3276	851.6365	1025.025	469.2004	2118.9517	4510.5039	3532.6628	248.2506	1266.0829	1275.3606	2541.8796	1314.9559	473.8531	1570.4818	1014.5463	5660.623	2929.8994	3579.8752	3581.3479	1518.2211	652.8791	1398.7306	14555.5576	1369.9244	2090.4309	3891.1702	653.7132	526.9253	3528.9365	3772.845	2502.7085	182.7009	617.9113	634.8819	837.3301	3343.3	1628.876	4516.5146	498.1779	2908.7612	2572.5596
2017-05-17	1809.0313	262.9237	3825.342	2761.2087	2736.2874	802.6071	2616.0889	5460.5229	5394.0459	876.4879	1053.7103	479.6442	2105.4185	4571.5337	3639.4192	255.9186	1306.0043	1282.9237	2612.9949	1349.4592	494.0786	1583.0378	1031.2773	5759.8989	2996.8142	3656.1831	3610.595	1544.2993	669.4041	1426.0551	14786.4492	1398.7798	2138.123	3958.0945	681.2713	535.0947	3568.1255	3883.3665	2595.9465	187.0465	631.674	658.7634	848.5945	3432.2778	1687.9845	4640.0723	498.1779	2933.5493	2603.292
2017-05-16	1804.7869	267.6697	3783.9055	2775.7156	2745.855	811.4478	2635.6121	5350.1709	5481.9922	882.2227	1081.4396	492.5789	2157.6187	4604.9097	3658.8291	259.7526	1274.6375	1307.5045	2638.4614	1366.7108	507.5622	1568.55	1025.2356	5816.2188	3027.4036	3694.8083	3608.708	1577.4896	676.5806	1471.7528	14414.1963	1438.0424	2185.343	4015.458	691.0655	547.4437	3685.6931	3932.4873	2615.5757	191.8643	633.3709	675.1337	862.6752	3478.6599	1748.062	4682.8423	496.28	2950.7102	2598.0913
2017-05-15	1817.0483	267.6697	3717.0417	2770.8799	2702.8013	804.7935	2635.6121	5377.7583	5364.7305	876.4879	1066.1406	487.6925	2157.6187	4569.627	3615.1563	248.2506	1278.4395	1325.4673	2634.1367	1404.0892	526.8245	1568.55	1014.5463	5736.0347	3053.2134	3636.3994	3598.3303	1568.9548	670.2538	1451.024	14164.457	1424.3241	2168.8164	4005.8977	692.7939	554.5682	3762.1597	3940.0439	2625.3901	195.6431	631.2028	676.7708	862.6752	3522.2024	1741.2791	4696.1484	493.4333	2949.7568	2584.3796
2017-05-12	1796.7698	269.5681	3702.9158	2838.5803	2779.3408	839.8713	2723.4658	5345.4141	5296.3276	887.0018	1060.4037	504.0766	2179.8521	4569.627	3639.4192	245.3751	1291.7466	1320.7402	2686.5122	1461.5946	561.4967	1574.3452	1029.4183	5772.3086	3057.9929	3716.4761	3593.6128	1577.4896	677.2416	1469.8684	14216.2891	1447.5031	2182.5098	3996.3369	700.9556	577.9364	3802.3047	3972.1614	2640.1123	197.438	630.2601	668.7782	861.7365	3518.416	1765.5039	4680.9414	498.1779	2939.2695	2571.614
2017-05-11	1800.0709	272.4156	3664.3047	2891.7734	2841.5291	862.1158	2567.2813	5349.2188	5237.6968	969.2025	1079.5273	486.8302	2205.9524	4581.0693	3673.3872	245.3751	1294.5983	1313.177	2748.4976	1558.3953	574.9803	1630.3649	999.2097	5844.856	3106.7451	3763.5796	3602.104	1575.1189	681.4908	1472.224	14244.5625	1449.3951	2209.4255	4034.5793	709.9817	585.1558	3840.5381	4015.6145	2654.8337	198.5716	637.2358	673.1114	867.3687	3532.6145	1808.1395	4724.6621	497.2289	2918.2952	2569.2495
2017-05-10	1805.7301	276.2123	3570.1304	2843.416	2855.8804	857.4578	2577.043	5221.7437	5208.3813	962.5117	1092.9138	490.9502	2168.2522	4550.5542	3649.1243	237.7071	1297.4496	1322.6311	2775.406	1492.2642	563.423	1628.4332	999.2097	5804.7637	3087.6265	3751.3323	3628.5208	1587.9208	683.3795	1478.8196	13919.4297	1470.2091	2232.563	4025.0188	698.7472	579.5513	3828.1121	3971.2168	2576.3176	197.3435	641.1006	671.7634	871.1236	3530.7214	1813.9535	4698.0493	494.3822	2894.4607	2581.5427
2017-05-09	1795.8265	277.1615	3556.0044	2741.8655	2865.4478	857.5529	2557.5198	5241.7212	5003.1729	963.4675	1078.5712	492.3874	2174.052	4558.1831	3658.8291	240.5826	1292.6973	1324.522	2722.0698	1511.4326	555.718	1622.6379	1002.9276	5856.311	3063.7288	3861.5549	3629.4641	1559.9462	661.9442	1512.7396	13881.7334	1482.5081	2275.061	3996.3369	699.4194	584.8709	3833.8472	3984.4419	2581.2246	197.8158	648.3591	676.8671	864.5527	3556.2791	1806.2015	4670.4868	496.28	2871.5796	2568.7771
2017-05-08	1780.264	279.0598	3559.7715	2833.7446	2836.7454	872.1923	2596.5659	5228.4028	5012.9448	975.8932	1064.2285	493.3455	2189.519	4561.998	3717.0601	244.4166	1294.5983	1332.0851	2769.6399	1540.1852	565.3492	1640.9893	1008.5047	5951.7686	3117.2603	4009.4604	3579.4609	1555.6787	662.5107	1523.5752	14225.7139	1459.3291	2325.5869	3986.7764	705.0846	585.4408	3837.6707	4006.1685	2605.7612	198.2881	654.3922	682.4523	865.4914	3576.1572	1790.6976	4628.667	508.6158	2874.4397	2560.2664
2017-05-02	1756.2128	275.2631	3517.3933	2761.2087	2784.1248	842.2478	2557.5198	5114.2456	4846.8237	955.821	1027.8936	481.6563	2139.252	4483.8032	3755.8804	240.5826	1261.3302	1299.9413	2821.054	1487.4719	551.8655	1628.4332	1000.6039	5863.9473	3092.406	4034.896	3537.9492	1543.351	654.3899	1506.6151	13942.9902	1430.0006	2301.9766	3929.4124	687.4167	568.1521	3737.3081	3923.041	2522.3374	195.2652	647.5108	656.5485	842.9623	3484.3394	1749.031	4515.564	500.0757	2818.667	2534.7346
2017-05-01	1743.9513	274.3139	3508.9177	2775.7156	2755.4224	838.5404	2547.7583	5088.5601	4851.7095	942.4395	1024.0688	473.8953	2108.3184	4451.3809	3746.1753	241.5411	1256.5776	1305.6136	2845.5598	1480.7631	548.0131	1619.7404	989.45	5767.5352	3101.9656	3994.3872	3512.4758	1513.9539	653.7288	1490.1263	13848.749	1421.4858	2290.6436	3891.1702	683.3838	563.4975	3723.9265	3894.7019	2502.7085	193.8482	636.9529	644.1263	837.3301	3484.3394	1771.3177	4489.9023	492.4844	2831.0608	2531.8977
2017-04-28	1744.423	268.6189	3490.0828	2775.7156	2726.72	829.2244	2528.2354	5081.9014	4788.1929	941.4836	1029.8059	482.0395	2112.1851	4432.3091	3353.1184	238.6656	1258.4786	1305.6136	2856.1311	1456.8025	546.0869	1607.1843	983.873	5760.8535	3089.5383	3968.009	3487.0027	1494.5137	648.1577	1482.1173	12218.376	1408.2406	2269.8669	3881.6096	680.9832	588.7656	3648.4158	3895.6465	2492.8938	192.3367	638.4612	644.2225	852.3494	3437.9573	1794.5736	4459.4878	484.8931	2817.7136	2541.8269
2017-04-27	1734.9911	267.6697	3539.0535	2780.5515	2745.855	842.3429	2547.7583	5067.6318	4866.3672	950.086	1026.9374	478.9735	2117.0183	4438.9839	3348.2654	233.8732	1261.3302	1317.9041	2832.1057	1487.4719	548.9762	1618.7747	984.8024	5839.1289	3101.9656	4031.1279	3520.0237	1487.8756	639.0925	1479.2906	12265.4971	1398.7798	2263.2563	3977.2158	692.9859	600.6396	3722.9707	3966.4937	2517.4302	195.3597	652.601	664.7338	839.2075	3448.3696	1819.7675	4493.7041	481.0975	2743.8267	2446.7917
